Address,lat,lng,price,Installment,level,title,location,Complete_Address,Zip_code
"Kelapa Gading, Jakarta Utara",-6.1604549,106.90546180000001,2700000000,15490000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Apartemen Hoek The Kensington Royal Suites, Kelapa Gading, Jakarta Utara","-6.1604549,106.90546180000001","Kelapa Gading Circle, RW 13, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, JKT, NKRI",
"Kayu Putih, Jakarta Timur",-6.1823956,106.8918023,10500000000,60250000,"DKI Jakarta,Jakarta Timur,Kayu Putih","Rumah Asri Di Kayu Putih, Kayu Putih, Jakarta Timur","-6.1823956,106.8918023","Jalan Raya Kayu Putih, RW 07, Pulo Gadung, Jakarta Timur, JKT, 13210, NKRI",13210
"Sentul City, Bogor",-6.504566,106.84899199999995,21000000000,120500000,"Jawa Barat,Bogor,Sentul City","Rumah Cantik Best View, Sentul City, Bogor","-6.504566,106.84899199999995","Nanggewer Mekar, Jabar, 16915, NKRI",16915
"Kelapa Gading, Jakarta Utara",-6.1604549,106.90546180000001,4850000000,27830000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Apartemen Summit Fully Furnished, Kelapa Gading, Jakarta Utara","-6.1604549,106.90546180000001","Kelapa Gading Circle, RW 13, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, JKT, NKRI",
"Jati Padang, Jakarta Selatan",-6.1767666,106.82714599999997,20000000000,114760000,"DKI Jakarta,Jakarta Selatan,Jati Padang","Rumah Kost Kost An Exclusive Good Invest, Jati Padang, Jakarta Selatan","-6.1767666,106.82714599999997","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,14000000000,80330000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah Siap Huni Phinisi Indah 459m2, Harga NEGO! MURAH!, Pantai Indah Kapuk, Jakarta Utara","-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Matraman, Jakarta Timur",None,None,10000000000,57380000,"DKI Jakarta,Jakarta Timur,Matraman","Rumah Murah 2 Lantai jl.Slamet Riyadi  Matraman, Matraman, Jakarta Timur",,,
"Pantai Indah Kapuk, Jakarta Utara",-6.1236503,106.75316180000004,25000000000,143450000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah Mewah Layar Permai 525m2, Full Marmer, Harga NEGO!Jarang ADA, Pantai Indah Kapuk, Jakarta Utara","-6.1236503,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Simprug, Jakarta Selatan",-6.2310856,106.78839579999999,12500000000,71730000,"DKI Jakarta,Jakarta Selatan,Simprug","Apartemen Botanica Simprug, Private Lift, Semifurnised, Mewah! Lokasi Strategis!, Simprug, Jakarta Selatan","-6.2310856,106.78839579999999","RW 03, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, JKT, 12220, NKRI",12220
"Jatibening, Bekasi",-6.175445,106.82800429999998,630000000,3620000,"Jawa Barat,Bekasi,Jatibening","Hunian Termurah Di Jatibening Open Perdana Sudah 50% Sold Unit Terbatas Sangat Recommended, Jatibening, Bekasi","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Jatibening, Bekasi",-6.175445,106.82800429999998,630000000,3620000,"Jawa Barat,Bekasi,Jatibening","Rumah Cluster Paling Murah Di Jatibening Bekasi Lokasi Strategis Unit Terbatas Sangat Recommended, Jatibening, Bekasi","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,3400000000,19510000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR*RUMAH NGANTONG FURNISHED DLM KOMPLEK AMAN BEBAS BANJIR DI DUTAMAS JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,1900000000,10900000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR* RUMAH UK 5x15M LOKASI BAGUS JALAN LEBAR DI KAVLING POLRI, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Cipete, Jakarta Selatan",None,None,11500000000,65990000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete - Rumah Modern dalam Townhouse, Cipete, Jakarta Selatan",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,1950000000,11190000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR* RUMAH MURAH KONDISI BAGUS 4 LANTAI DI JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Simprug, Jakarta Selatan",None,None,7500000000,43040000,"DKI Jakarta,Jakarta Selatan,Simprug","Rumah Cantik Asri Siap Huni Di Jl.Rawa Simprug Kebayoran Lama Jakarta Selatan, Simprug, Jakarta Selatan",,,
"Kemang, Jakarta Selatan",None,None,40000000000,229530000,"DKI Jakarta,Jakarta Selatan,Kemang","Kemang - Rumah Villa Bangunan Kokoh, Kemang, Jakarta Selatan",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,3200000000,18360000,"DKI Jakarta,Jakarta Barat,Jelambar","RUMAH 6x20m PLONK COCOK TINGGAL, KONVEKSI DI KOMPLEK  KAVLING POLRI JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Kebayoran Baru, Jakarta Selatan",None,None,19500000000,111890000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Dharmawangsa residence - Tower 1, Kebayoran Baru, Jakarta Selatan",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,4800000000,27540000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR*RUMAH CANTIK UK 11.25x20M DALAM KOMPLEK KAVLING POLRI, JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Jagakarsa, Jakarta Selatan",None,None,100000000000,573820000,"DKI Jakarta,Jakarta Selatan,Jagakarsa","Rumah Mewah Harga Murah Dengan Tanah Yang Luas Di Jl Kahfi Jagakarsa Jakarta Selatan, Jagakarsa, Jakarta Selatan",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,2200000000,12620000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR* RUMAH KONDISI BAGUS TERAWAT UK 5x15M DI KAVLING POLRI, JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,4000000000,22950000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA* RUMAH CANTIK MODERN MINIMALIS UK 6x20M DALAM KOMPLEK KAVLING POLRI, JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Gandaria, Jakarta Selatan",None,None,3200000000,18360000,"DKI Jakarta,Jakarta Selatan,Gandaria","1Park Residence 2 Bedroom - Gandaria Jaksel, Gandaria, Jakarta Selatan",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,13000000000,74600000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA_JELAMBAR Rumah Mewah Full Furnished Kualitas, Lokasi dan Design Bagus di Kavling Polri Jelambar, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Kebayoran Baru, Jakarta Selatan",None,None,35000000000,200840000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Dharmawangsa - Apartemen Dharmawangsa Residence, Kebayoran Baru, Jakarta Selatan",,,
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,1600000000,9180000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR* RUMAH MURAH 2,25 LANTAI UK 5,25x12,25m DI JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,4000000000,22950000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA-JELAMBAR* RUMAH KONDISI BAGUS UK 14,25x16m DALAM KOMPLEK KAVLING POLRI JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Jelambar, Jakarta Barat",-6.159190000000001,106.79319399999997,1650000000,9470000,"DKI Jakarta,Jakarta Barat,Jelambar","*ANA* RUMAH 3,5 LT BAWAH PLONK AKSES DEKAT KE BOROBUDUR JELAMBAR, Jelambar, Jakarta Barat","-6.159190000000001,106.79319399999997","Kantor Lurah Grogol, Jalan DR Nurdin Raya, RW 08, Grogol, Grogol Petamburan, Jakarta Barat, JKT, 11450, NKRI",11450
"Cipete, Jakarta Selatan",None,None,9500000000,54510000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete Rumah Baru/BrandNew jl. Asem II dalam kompleks, Cipete, Jakarta Selatan",,,
"Setiabudi, Jakarta Selatan",-6.2075673,106.82690279999997,8000000000,45910000,"DKI Jakarta,Jakarta Selatan,Setiabudi","Apartemen pusat kota jakarta, Setiabudi, Jakarta Selatan","-6.2075673,106.82690279999997","Jalan Setia Budi III, RW 03, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
"Bangka, Jakarta Selatan",-6.175445,106.82800429999998,15000000000,86070000,"DKI Jakarta,Jakarta Selatan,Bangka","RUMAH KEMANG AREA BANGKA DEKAT KEPOMPONG NEGO SAMPAI DEAL, Bangka, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cikarang, Bekasi",-6.175445,106.82800429999998,750000000,4300000,"Jawa Barat,Bekasi,Cikarang","Rumah Deltamas Cikarang Cluster Elverde Luas 114 Rp 750 Jt Hoek 3 KT 2 KM SIap Huni, Cikarang, Bekasi","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kelapa Gading, Jakarta Utara",-6.158079499999999,106.9181532,3900000000,22380000,"DKI Jakarta,Jakarta Utara,Kelapa Gading","Rumah 171m Di Kelapa Lilin Kelapa Gading, Kelapa Gading, Jakarta Utara","-6.158079499999999,106.9181532","RT 01, RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, JKT, 14250, NKRI",14250
"Kayu Putih, Jakarta Timur",-6.179162199999999,106.89218289999997,5250000000,30130000,"DKI Jakarta,Jakarta Timur,Kayu Putih","Rumah Mewah Hoek Di Kayu Putih Jakarta Timur, Kayu Putih, Jakarta Timur","-6.179162199999999,106.89218289999997","SMAK 5 Penabur, Jalan Raya Kayu Putih, RW 06, Pulo Gadung, Jakarta Timur, JKT, 13210, NKRI",13210
"Cibubur, Jakarta Timur",-6.356113,106.89511300000004,1980000000,11360000,"DKI Jakarta,Jakarta Timur,Cibubur","Rumah Cantik yang Luas dengan Fasilitas yang oke, Cibubur, Jakarta Timur","-6.356113,106.89511300000004","SMK Analis Kesehatan PUSKESAD, Jalan Buntu, RW 01, Munjul, Cipayung, Jakarta Timur, JKT, 13720, NKRI",13720
"Cirendeu, Jakarta Selatan",-6.2979286,106.76745670000003,3000000000,17210000,"DKI Jakarta,Jakarta Selatan,Cirendeu","Sangat istimewa dan murah. Townhouse baru modern minimalis di jakarta selatan, Cirendeu, Jakarta Selatan","-6.2979286,106.76745670000003","RT 03, RW 02, Cireundeu, Tangerang Selatan, Banten, 15411, NKRI",15411
"Kemanggisan, Jakarta Barat",-6.1915152,106.79430739999998,1850000000,10620000,"DKI Jakarta,Jakarta Barat,Kemanggisan","Rumah siap huni di kemanggisan jakarta barat, Kemanggisan, Jakarta Barat","-6.1915152,106.79430739999998","Jalan Anggrek Rosliana Blok F9-26, RW 05, Kemanggisan, Palmerah, Jakarta Barat, JKT, 11420, NKRI",11420
"Kemanggisan, Jakarta Barat",-6.175445,106.82800429999998,1750000000,10040000,"DKI Jakarta,Jakarta Barat,Kemanggisan","Rumah murah jarang ada siap huni dikemanggisan Jakarta Barat, Kemanggisan, Jakarta Barat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Duri Kepa, Jakarta Barat",-6.1767642,106.82712909999998,5300000000,30410000,"DKI Jakarta,Jakarta Barat,Duri Kepa","Rumah Mewah Brand New 2 Lantai di Duri Kepa, Duri Kepa, Jakarta Barat","-6.1767642,106.82712909999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Duri Kepa, Jakarta Barat",-6.1735872,106.77578990000006,2700000000,15490000,"DKI Jakarta,Jakarta Barat,Duri Kepa","Rumah 2 Lantai Siap Huni Bebas Banjir, Duri Kepa, Jakarta Barat","-6.1735872,106.77578990000006","Jalan Mangga XI, RW 03, Duri Kepa, Kebon Jeruk, Jakarta Barat, JKT, 11510, NKRI",11510
"Duri Kepa, Jakarta Barat",-6.1737361,106.77580549999993,2500000000,14350000,"DKI Jakarta,Jakarta Barat,Duri Kepa","Rumah 2 Lantai Bebas Banjir di Duri Kepa, Duri Kepa, Jakarta Barat","-6.1737361,106.77580549999993","Jalan Mangga Raya, RW 03, Duri Kepa, Kebon Jeruk, Jakarta Barat, JKT, 11510, NKRI",11510
"Kedoya Selatan, Jakarta Barat",-6.1864864,106.8340911,7300000000,41890000,"DKI Jakarta,Jakarta Barat,Kedoya Selatan","Rumah Tua Luas Hitung Tanah Strategis Di Kedoya Selatan, Kedoya Selatan, Jakarta Barat","-6.1864864,106.8340911","Mandiri, Jalan Menteng Kecil I, RW 09, Kebon Sirih, Menteng, Jakarta Pusat, JKT, 10330, NKRI",10330
"Kedoya Selatan, Jakarta Barat",-6.1767666,106.82714599999997,6400000000,36720000,"DKI Jakarta,Jakarta Barat,Kedoya Selatan","Rumah Bagus Luas Siap Huni di Villa Kedoya Jakarta Barat, Kedoya Selatan, Jakarta Barat","-6.1767666,106.82714599999997","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Setiabudi, Jakarta Selatan",-6.2075673,106.82690279999997,12000000000,68860000,"DKI Jakarta,Jakarta Selatan,Setiabudi","Rumah hitung tanah di Karet Kuningan cocok untuk bisnis kos kosan, Setiabudi, Jakarta Selatan","-6.2075673,106.82690279999997","Jalan Setia Budi III, RW 03, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
"Setiabudi, Jakarta Selatan",-6.2075673,106.82690279999997,83500000000,479140000,"DKI Jakarta,Jakarta Selatan,Setiabudi","Rumah Kost Hitung Tanah - selangkah ke Sudirman, hanya 300mtr dari jalan raya Prof Dr Satrio, Setiabudi, Jakarta Selatan","-6.2075673,106.82690279999997","Jalan Setia Budi III, RW 03, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
